date,country,growth_score,inflation_score,liquidity_score,regime_raw,regime,regime_confidence,regime_note,liquidity_regime
1974-05-01,china,,-0.3131539312542963,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-06-01,china,,-0.3125190827581713,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-07-01,china,,-0.3118880797067012,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-08-01,china,,-0.31126088343454444,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-09-01,china,,-0.3106374558184628,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-10-01,china,,-0.31001775926758884,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-11-01,china,,-0.30940175671390513,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1974-12-01,china,,-0.17769321037690958,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-01-01,china,,-0.17736325829320432,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-02-01,china,,-0.1770351374380692,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-03-01,china,,-0.17670883093512368,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-04-01,china,,-0.17638432212493033,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-05-01,china,,-0.17606159456142279,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-06-01,china,,-0.17574063200840478,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-07-01,china,,-0.17542141843611928,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-08-01,china,,-0.17510393801788587,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-09-01,china,,-0.17478817512680492,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-10-01,china,,-0.17447411433252694,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-11-01,china,,-0.17416174039808544,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1975-12-01,china,,-0.24077673477256828,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-01-01,china,,-0.24033722246586847,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-02-01,china,,-0.2399001082543937,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-03-01,china,,-0.23946537040943588,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-04-01,china,,-0.23903298747692295,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-05-01,china,,-0.23860293827297294,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-06-01,china,,-0.23817520187953417,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-07-01,china,,-0.23774975764011202,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-08-01,china,,-0.23732658515557853,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-09-01,china,,-0.2369056642800645,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-10-01,china,,-0.2364869751169312,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-11-01,china,,-0.23607049801481997,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1976-12-01,china,,-0.2583981124723291,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-01-01,china,,-0.2579414335591001,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-02-01,china,,-0.25748716744778866,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-03-01,china,,-0.2570352929667622,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-04-01,china,,-0.25658578920356345,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-05-01,china,,-0.2561386355008454,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-06-01,china,,-0.255693811452384,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-07-01,china,,-0.2552512968991668,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-08-01,china,,-0.2548110719255556,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-09-01,china,,-0.2543731168555216,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-10-01,china,,-0.2539374122489521,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-11-01,china,,-0.2535039388980256,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1977-12-01,china,,0.3029608610194526,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-01-01,china,,0.30243385559649805,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-02-01,china,,0.30190959084395774,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-03-01,china,,0.30138804308931516,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-04-01,china,,0.3008691889453286,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-05-01,china,,0.30035300530562525,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-06-01,china,,0.2998394693403796,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-07-01,china,,0.2993285584920722,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-08-01,china,,0.2988202504713285,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-09-01,china,,0.29831452325283364,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-10-01,china,,0.29781135507132467,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-11-01,china,,0.29731072441765566,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1978-12-01,china,,-0.17461117844053536,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-01-01,china,,-0.17433501206708096,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-02-01,china,,-0.17406015192282198,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-03-01,china,,-0.1737865877429789,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-04-01,china,,-0.17351430937534795,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-05-01,china,,-0.17324330677871896,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-06-01,china,,-0.1729735700213197,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-07-01,china,,-0.17270508927928718,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-08-01,china,,-0.1724378548351649,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-09-01,china,,-0.17217185707642554,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-10-01,china,,-0.17190708649401895,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-11-01,china,,-0.17164353368094395,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1979-12-01,china,,0.11654194718771334,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-01-01,china,,0.11636708215901796,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-02-01,china,,0.11619300190278159,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-03-01,china,,0.11601970056657716,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-04-01,china,,0.11584717235889772,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-05-01,china,,0.11567541154834411,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-06-01,china,,0.1155044124628248,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-07-01,china,,0.1153341694887695,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-08-01,china,,0.1151646770703548,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-09-01,china,,0.114995929708743,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-10-01,china,,0.11482792196133246,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-11-01,china,,0.11466064844102074,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1980-12-01,china,,1.4770643398286678,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-01-01,china,,1.4703770727824697,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-02-01,china,,1.4637798188687177,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-03-01,china,,1.4572705766893768,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-04-01,china,,1.450847406597563,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-05-01,china,,1.4445084282693066,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-06-01,china,,1.4382518183910107,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-07-01,china,,1.4320758084561442,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-08-01,china,,1.4259786826651264,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-09-01,china,,1.4199587759227321,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-10-01,china,,1.4140144719277215,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-11-01,china,,1.408144201349705,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1981-12-01,china,,0.20772053522255404,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-01-01,china,,0.20742106880330044,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-02-01,china,,0.20712289386440608,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-03-01,china,,0.20682600114973881,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-04-01,china,,0.20653038149577618,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-05-01,china,,0.20623602583041736,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-06-01,china,,0.20594292517181406,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-07-01,china,,0.20565107062721916,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-08-01,china,,0.20536045339185346,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-09-01,china,,0.2050710647477903,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-10-01,china,,0.2047828960628567,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-11-01,china,,0.2044959387895524,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1982-12-01,china,,0.08247336643752316,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-01-01,china,,0.08236228517630742,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-02-01,china,,0.08225165154692106,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-03-01,china,,0.08214146255099682,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-04-01,china,,0.08203171521820994,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-05-01,china,,0.08192240660594152,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-06-01,china,,0.08181353379894754,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-07-01,china,,0.08170509390903194,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-08-01,china,,0.08159708407472517,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-09-01,china,,0.08148950146096665,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-10-01,china,,0.08138234325879268,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-11-01,china,,0.08127560668502788,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1983-12-01,china,,0.08116928898198213,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-01-01,china,,0.08106338741715079,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-02-01,china,,0.08095789928292013,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-03-01,china,,0.08085282189627645,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-04-01,china,,0.08074815259851933,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-05-01,china,,0.08064388875497919,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-06-01,china,,0.08054002775473883,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-07-01,china,,0.0804365670103587,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-08-01,china,,0.08033350395760622,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-09-01,china,,0.0802308360551887,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-10-01,china,,0.08012856078449049,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-11-01,china,,0.08002667564931315,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1984-12-01,china,,0.2557415112080403,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-01-01,china,,0.2553990417151357,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-02-01,china,,0.2550579443746163,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-03-01,china,,0.25471821004801903,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-04-01,china,,0.25437982968185996,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-05-01,china,,0.2540427943066225,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-06-01,china,,0.25370709503575783,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-07-01,china,,0.25337272306470104,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-08-01,china,,0.2530396696699015,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-09-01,china,,0.2527079262078664,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-10-01,china,,0.2523774841142193,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-11-01,china,,0.2520483349027707,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1985-12-01,china,,1.9242127340003303,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-01-01,china,,1.9132451277729303,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-02-01,china,,1.902462947874405,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-03-01,china,,1.8918610275918541,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-04-01,china,,1.8814343995428984,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-05-01,china,,1.871178285896128,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-06-01,china,,1.8610880891716577,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-07-01,china,,1.8511593835815499,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-08-01,china,,1.8413879068730672,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-09-01,china,,1.8317695526405997,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-10-01,china,,1.8223003630747754,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-11-01,china,,1.812976522119674,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1986-12-01,china,,1.1213082478393586,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-01-01,china,,0.6775674813833141,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-02-01,china,,0.7009313999169857,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-03-01,china,,0.846916503731351,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-04-01,china,,0.9187937855649612,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-05-01,china,,1.2597740188229674,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-06-01,china,,1.2804113033626452,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-07-01,china,,1.3741292333761697,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-08-01,china,,1.3938922243984009,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-09-01,china,,1.2916992114527677,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-10-01,china,,1.1902587848350468,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-11-01,china,,1.4059826075031525,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1987-12-01,china,,1.4254481169490711,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-01-01,china,,1.4204836194961863,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-02-01,china,,1.730002512655165,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-03-01,china,,2.2263605102469177,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-04-01,china,,2.425341391416954,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-05-01,china,,2.876783731223476,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-06-01,china,,3.3321492465609164,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-07-01,china,,3.9414796531308314,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-08-01,china,,4.825584123095828,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-09-01,china,,5.278415069425888,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-10-01,china,,5.253740909010795,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-11-01,china,,5.033642430486296,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1988-12-01,china,,5.098995797814024,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-01-01,china,,4.858717593808523,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-02-01,china,,4.910368990557473,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-03-01,china,,4.530689815751052,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-04-01,china,,4.355920791798734,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-05-01,china,,3.9523010627286195,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-06-01,china,,3.5389721224965087,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-07-01,china,,2.905650032217871,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-08-01,china,,2.1713299391448477,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-09-01,china,,1.5009073063288034,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-10-01,china,,0.9919297973065799,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-11-01,china,,0.7808311431013394,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1989-12-01,china,,0.6399709409510956,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-01-01,china,,0.23730794806062513,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-02-01,china,,0.2545254302653076,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-03-01,china,,0.07912785786284246,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-04-01,china,,0.04397987650913709,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-05-01,china,,-0.04381795357630421,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-06-01,china,,-0.32483892458026875,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-07-01,china,,-0.32445180340727403,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-08-01,china,,-0.07765820003169835,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-09-01,china,,-0.007086708656458987,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-10-01,china,,0.028202875638095495,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-11-01,china,,0.24007733331859285,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1990-12-01,china,,0.13375190078111507,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-01-01,china,,-0.13183368200405127,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-02-01,china,,-0.20254459759865942,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-03-01,china,,-0.23778174444052874,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-04-01,china,,-0.2907567228926955,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-05-01,china,,0.11821419978901491,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-06-01,china,,0.26036409869992383,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-07-01,china,,0.31347047259925737,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-08-01,china,,0.34873930081545884,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-09-01,china,,0.2770018658943887,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-10-01,china,,0.3302393905471563,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-11-01,china,,0.25839120028819335,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1991-12-01,china,,0.275989499545141,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1992-01-01,china,,0.45466712108886714,,unknown,unknown,unknown,Growth or inflation score is unavailable.,unknown
1992-02-01,china,,0.4182783327440777,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-03-01,china,,0.417770502392835,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-04-01,china,,0.7400508593508784,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-05-01,china,,0.3082167773241042,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-06-01,china,,0.32584144455669967,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-07-01,china,,0.3974166779116106,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-08-01,china,,0.5049322235303045,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-09-01,china,,0.8102595301812487,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-10-01,china,,0.880852255611078,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-11-01,china,,0.9332276221762965,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1992-12-01,china,,1.0393515304331509,3.4641016151377526,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-01-01,china,,1.3065434255597326,2.449489742783177,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-02-01,china,,1.3925874490531382,2.000000000000001,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-03-01,china,,1.6387754272493018,1.7320508075688767,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-04-01,china,,1.704009267253384,0.7745966692414833,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-05-01,china,,1.9459827898956255,0.7071067811865467,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1993-06-01,china,,2.1310189583112638,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-07-01,china,,2.312463787632714,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-08-01,china,,2.3328472243213745,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-09-01,china,,2.196203142665828,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-10-01,china,,2.218265533427288,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-11-01,china,,2.343410228662536,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1993-12-01,china,,2.6881003382011834,2.8116235740429327,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-01-01,china,,3.0556984113806345,2.414314548184012,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-02-01,china,,3.3752251487830796,2.14858362908633,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-03-01,china,,3.2028266958292098,1.954861776161215,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-04-01,china,,3.053216550714896,0.9027883879878804,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-05-01,china,,2.957571356524866,0.8429913903063374,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1994-06-01,china,,3.139663320606071,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-07-01,china,,3.3302030660340205,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-08-01,china,,3.574706461827669,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-09-01,china,,3.759839151259004,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-10-01,china,,3.7666716506362232,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-11-01,china,,3.6821957745146277,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1994-12-01,china,,3.3323000711680426,0.6204425356203309,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1995-01-01,china,,3.0854914551897306,0.6091467654487477,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1995-02-01,china,,2.80238340301469,0.5984463026884715,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1995-03-01,china,,2.6160212501272584,0.5882906301110616,unknown,unknown,unknown,Growth or inflation score is unavailable.,easy
1995-04-01,china,,2.50803423252269,0.28931751765163016,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-05-01,china,,2.431905063811888,0.2847198901492704,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-06-01,china,,2.1080636282922733,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-07-01,china,,1.8772303888625712,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-08-01,china,,1.546409843870397,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-09-01,china,,1.350507581016537,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-10-01,china,,1.1852386930554983,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-11-01,china,,1.050192756418217,0.0,unknown,unknown,unknown,Growth or inflation score is unavailable.,neutral
1995-12-01,china,,0.8862172501497566,-0.7114020781061804,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-01-01,china,,0.7226681942130339,-1.556012292322995,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-02-01,china,,0.7658620906583203,-1.205574857311504,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-03-01,china,,0.8384466287050997,-0.9190718107584412,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-04-01,china,,0.8223603491509337,-0.855625280547206,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-05-01,china,,0.7030183079015984,-0.8658632598846046,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-06-01,china,,0.6577312491860724,-0.9000198348305459,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
1996-07-01,china,,0.6125157825718303,-1.1709461473909677,unknown,unknown,unknown,Growth or inflation score is unavailable.,tight
